rcid,session,date,unres,me,nu,di,hr,co,ec
3767,48,1993-12-05T00:00:00Z,R/48/68,0,0,0,0,0,0
3768,48,1993-12-05T00:00:00Z,R/48/69,0,1,0,0,0,0
3769,48,1993-12-05T00:00:00Z,R/48/72,0,1,1,0,0,0
3770,48,1993-12-05T00:00:00Z,R/48/73,0,1,0,0,0,0
3771,48,1993-12-05T00:00:00Z,R/48/74A,0,0,1,0,0,0
3772,48,1993-12-05T00:00:00Z,R/48/75C,0,0,1,0,0,0
3773,48,1993-12-05T00:00:00Z,R/48/75H,0,0,1,0,0,0
3774,48,1993-12-05T00:00:00Z,R/48/75I,0,0,1,0,0,0
3775,48,1993-12-05T00:00:00Z,R/48/75J,0,0,1,0,0,0
3776,48,1993-12-05T00:00:00Z,R/48/76A,0,0,0,0,0,0
3777,48,1993-12-05T00:00:00Z,R/48/76B,0,1,0,0,0,0
3778,48,1993-12-05T00:00:00Z,R/48/78,1,1,1,0,0,0
3779,48,1993-12-05T00:00:00Z,R/48/79,0,0,1,1,0,0
3780,48,1993-12-05T00:00:00Z,R/48/80,0,0,0,0,0,0
3781,48,1993-12-05T00:00:00Z,R/48/82,0,0,0,0,0,0
3782,48,1993-12-05T00:00:00Z,R/48/83,0,0,0,0,0,0
3783,48,1993-12-05T00:00:00Z,R/48/84A,0,0,0,0,0,0
3784,48,1993-12-02T00:00:00Z,R/48/88,0,0,0,0,0,0
3785,48,1993-12-02T00:00:00Z,R/48/89,0,0,0,1,0,0
3786,48,1993-12-02T00:00:00Z,R/48/92,0,0,0,1,0,0
3787,48,1993-12-02T00:00:00Z,R/48/94,0,0,0,1,1,0
3788,48,1993-12-02T00:00:00Z,R/48/101,0,0,0,1,0,0
3789,48,1993-12-02T00:00:00Z,R/48/123,0,0,0,1,0,0
3790,48,1993-12-02T00:00:00Z,R/48/124,0,0,0,0,0,0
3791,48,1993-12-02T00:00:00Z,R/48/131,0,0,0,0,0,0
3792,48,1993-12-02T00:00:00Z,R/48/142,0,0,0,1,0,0
3793,48,1993-12-02T00:00:00Z,R/48/144,0,0,0,1,0,0
3794,48,1993-12-02T00:00:00Z,R/48/145,0,0,0,1,0,0
3795,48,1993-12-02T00:00:00Z,R/48/147,0,0,0,1,0,0
3796,48,1993-12-02T00:00:00Z,R/48/158A,1,0,0,1,0,0
3797,48,1993-12-02T00:00:00Z,R/48/158B,1,0,0,1,0,0
3798,48,1993-12-02T00:00:00Z,R/48/158C,1,0,0,0,0,0
3799,48,1993-12-02T00:00:00Z,R/48/158D,1,0,0,0,0,0
3800,48,1993-12-03T00:00:00Z,R/48/168,0,0,0,0,0,1
3801,48,1993-12-03T00:00:00Z,R/48/182,0,0,0,0,0,1
3802,48,1993-12-03T00:00:00Z,R/48/212,1,0,0,0,0,1
3803,48,1994-07-06T00:00:00Z,R/48/263,0,0,0,0,0,0
3875,50,1995-11-04T00:00:00Z,R/50/9,0,1,0,0,0,0
3876,50,1995-11-05T00:00:00Z,R/50/10,0,0,0,0,0,1
3877,50,1995-11-05T00:00:00Z,R/50/11,0,0,0,0,0,0
3878,50,1995-11-02T00:00:00Z,R/50/18,0,0,0,0,0,0
3879,50,1995-12-02T00:00:00Z,R/50/21,1,0,0,0,0,0
3880,50,1995-12-02T00:00:00Z,R/50/22A,1,0,0,0,0,0
3881,50,1995-12-02T00:00:00Z,R/50/22B,1,0,0,0,0,0
3882,50,1996-04-05T00:00:00Z,R/50/22C,1,0,0,0,0,0
3883,50,1995-12-03T00:00:00Z,R/50/23,0,0,0,0,0,0
3884,50,1995-12-04T00:00:00Z,R/50/28A,1,0,0,0,0,0
3885,50,1995-12-04T00:00:00Z,R/50/28C,1,0,0,0,0,0
3886,50,1995-12-04T00:00:00Z,R/50/28D,1,0,0,0,0,0
3887,50,1995-12-04T00:00:00Z,R/50/28E,1,0,0,0,0,0
3888,50,1995-12-04T00:00:00Z,R/50/28F,1,0,0,0,0,0
3889,50,1995-12-04T00:00:00Z,R/50/28G,1,0,0,0,0,0
3890,50,1995-12-04T00:00:00Z,R/50/29A,1,0,0,0,1,0
3891,50,1995-12-04T00:00:00Z,R/50/29B,1,0,0,1,0,0
3892,50,1995-12-04T00:00:00Z,R/50/29C,1,0,0,0,1,0
3893,50,1995-12-04T00:00:00Z,R/50/29D,1,0,0,0,0,0
3894,50,1995-12-04T00:00:00Z,R/50/32,0,0,0,0,1,0
3895,50,1995-12-04T00:00:00Z,R/50/33,0,0,0,0,1,1
3896,50,1995-12-04T00:00:00Z,R/50/34,0,0,0,0,1,0
3897,50,1995-12-04T00:00:00Z,R/50/38A,0,0,0,0,1,0
3898,50,1995-12-04T00:00:00Z,R/50/38B/I,0,0,0,0,0,0
3899,50,1995-12-04T00:00:00Z,R/50/38B/II,0,0,0,0,0,0
3900,50,1995-12-04T00:00:00Z,R/50/38B/III,0,0,0,0,0,0
3901,50,1995-12-04T00:00:00Z,R/50/38B/IV,0,0,0,0,0,0
3902,50,1995-12-04T00:00:00Z,R/50/38B/V,0,0,0,0,0,0
3903,50,1995-12-04T00:00:00Z,R/50/38B/VI,0,0,0,0,1,0
3904,50,1995-12-04T00:00:00Z,R/50/38B/VII,0,0,0,0,0,0
3905,50,1995-12-04T00:00:00Z,R/50/38B/VIII,0,0,0,0,0,0
3906,50,1995-12-04T00:00:00Z,R/50/38B/IX,0,0,0,0,1,0
3907,50,1995-12-04T00:00:00Z,R/50/38B/X,0,0,0,0,0,0
3908,50,1995-12-04T00:00:00Z,R/50/38B/XI,0,0,0,0,0,0
3909,50,1995-12-04T00:00:00Z,R/50/38B/XII,0,0,0,0,0,0
3910,50,1995-12-04T00:00:00Z,R/50/39,0,0,0,0,1,0
3911,50,1995-12-04T00:00:00Z,R/50/40,0,0,0,0,1,0
3917,50,1995-12-02T00:00:00Z,R/50/52,0,0,0,0,0,0
3920,50,1995-12-02T00:00:00Z,R/50/56,0,0,0,0,0,0
3921,50,1995-12-03T00:00:00Z,R/50/61,0,0,0,0,0,0
3922,50,1995-12-03T00:00:00Z,R/50/62,0,0,1,0,0,0
3923,50,1995-12-03T00:00:00Z,R/50/63,0,0,1,0,0,0
3924,50,1995-12-03T00:00:00Z,R/50/64,0,1,0,0,0,0
3925,50,1995-12-03T00:00:00Z,R/50/67,0,1,1,0,0,0
3926,50,1995-12-03T00:00:00Z,R/50/68,0,1,0,0,0,0
3927,50,1995-12-03T00:00:00Z,R/50/69,0,0,1,0,0,0
3928,50,1995-12-03T00:00:00Z,R/50/70A,0,1,1,0,0,0
3929,50,1995-12-03T00:00:00Z,R/50/70B,0,0,1,0,0,0
3930,50,1995-12-03T00:00:00Z,R/50/70C,0,1,1,0,0,0
3931,50,1995-12-03T00:00:00Z,R/50/70D,0,0,1,0,0,0
3932,50,1995-12-03T00:00:00Z,R/50/70F,0,0,1,0,0,0
3933,50,1995-12-03T00:00:00Z,R/50/70I,0,1,1,0,0,0
3934,50,1995-12-03T00:00:00Z,R/50/70K,0,0,1,0,0,0
3935,50,1995-12-03T00:00:00Z,R/50/70L,0,0,1,0,0,0
3936,50,1995-12-03T00:00:00Z,R/50/70M,0,0,1,0,0,0
3937,50,1995-12-03T00:00:00Z,R/50/70N,0,1,1,0,0,0
3938,50,1995-12-03T00:00:00Z,R/50/70P,0,1,1,0,0,0
3939,50,1995-12-03T00:00:00Z,R/50/70Q,0,1,1,0,0,0
3940,50,1995-12-03T00:00:00Z,R/50/71E,0,1,0,0,0,0
3941,50,1995-12-03T00:00:00Z,R/50/73,1,1,1,0,0,0
3942,50,1995-12-03T00:00:00Z,R/50/76,0,0,0,0,0,0
3943,50,1995-12-06T00:00:00Z,R/50/84A,1,0,0,1,0,0
3944,50,1995-12-06T00:00:00Z,R/50/84B,1,0,0,1,0,0
3945,50,1995-12-06T00:00:00Z,R/50/84C,1,0,0,0,0,0
3946,50,1995-12-06T00:00:00Z,R/50/84D,1,0,0,0,0,0
3947,50,1996-06-06T00:00:00Z,R/50/89B,0,0,0,0,0,0
3948,50,1995-12-04T00:00:00Z,R/50/96,0,0,0,0,0,1
3949,50,1995-12-04T00:00:00Z,R/50/129,1,0,0,0,0,1
3950,50,1995-12-05T00:00:00Z,R/50/138,0,0,0,1,0,0
3951,50,1995-12-05T00:00:00Z,R/50/140,1,0,0,0,1,0
3952,50,1995-12-06T00:00:00Z,R/50/172,0,0,0,0,0,0
3953,50,1995-12-06T00:00:00Z,R/50/175,0,0,0,1,0,0
3954,50,1995-12-06T00:00:00Z,R/50/185,0,0,0,0,0,0
3955,50,1995-12-06T00:00:00Z,R/50/188,0,0,0,1,0,0
3956,50,1995-12-06T00:00:00Z,R/50/190,0,0,0,1,0,0
3957,50,1995-12-06T00:00:00Z,R/50/191,0,0,0,1,0,0
3958,50,1995-12-06T00:00:00Z,R/50/193,0,0,0,1,0,0
3959,50,1995-12-06T00:00:00Z,R/50/197,0,0,0,1,0,0
3960,50,1995-12-06T00:00:00Z,R/50/198,0,0,0,1,0,0
3961,50,1995-12-06T00:00:00Z,R/50/199,0,0,0,1,0,0
3962,50,1996-09-03T00:00:00Z,R/50/245,0,1,0,0,0,0
4039,52,1997-11-04T00:00:00Z,R/52/10,0,0,0,0,0,1
4040,52,1997-11-04T00:00:00Z,R/52/11,0,1,0,0,0,0
4041,52,1997-11-05T00:00:00Z,R/52/14,0,0,0,0,0,0
4042,52,1997-11-03T00:00:00Z,R/52/22,0,0,0,0,0,0
4043,52,1997-11-03T00:00:00Z,R/52/24,0,0,0,0,0,0
4044,52,1997-11-04T00:00:00Z,R/52/26,0,0,0,0,0,0
4045,52,1997-12-03T00:00:00Z,R/52/33,0,0,1,0,0,0
4046,52,1997-12-03T00:00:00Z,R/52/35,0,1,1,0,0,0
4047,52,1997-12-03T00:00:00Z,R/52/36,0,1,0,0,0,0
4048,52,1997-12-03T00:00:00Z,R/52/37,0,0,1,0,0,0
4049,52,1997-12-03T00:00:00Z,R/52/38A,0,0,1,0,0,0
4050,52,1997-12-03T00:00:00Z,R/52/38B,0,0,1,0,0,0
4051,52,1997-12-03T00:00:00Z,R/52/38E,0,0,1,0,0,0
